class;aa_000;ae_000;af_000;ag_000;ag_001;ag_002;ag_003;ag_004;ag_005;ag_006;ag_007;ag_008;ag_009;ah_000;ai_000;aj_000;al_000;am_0;an_000;ao_000;ap_000;aq_000;ar_000;as_000;at_000;au_000;av_000;ax_000;ay_000;ay_001;ay_002;ay_003;ay_004;ay_005;ay_006;ay_007;ay_008;ay_009;az_000;az_001;az_002;az_003;az_004;az_005;az_006;az_007;az_008;az_009;ba_000;ba_001;ba_002;ba_003;ba_004;ba_005;ba_006;ba_007;ba_008;ba_009;bb_000;bc_000;bd_000;be_000;bf_000;bg_000;bh_000;bi_000;bj_000;dl_000;dm_000;dn_000;do_000;dp_000;dq_000;dr_000;ds_000;dt_000;du_000;dv_000;dx_000;dy_000;dz_000;ea_000;eb_000;ee_000;ee_001;ee_002;ee_003;ee_004;ee_005;ee_006;ee_007;ee_008;ee_009;ef_000;eg_000
neg;8834;0;0;0;0;0;9828;58212;203538;213690;1164;0;0;186440;0;0;7324;11232;472132;447750;54440;20130;0;0;0;0;650;172;29010;11622;9772;24842;7440;67386;144714;121086;70560;0;1076;110;170;444;39272;445312;48;0;0;0;111820;252610;70818;27540;14468;6922;1886;362;6;0;534030;28;954;1080;0;186440;3228;32254;22082;0;0;2188;1282;634;0;0;5230;1100;2641780;264160;383084;178;0;0;7834990;36876;36484;32218;20572;97500;260626;1942;214;0;0;0;0
neg;174;0;0;0;0;0;0;146;238;40890;758;0;0;13112;0;0;0;0;47844;41116;12590;3532;0;0;0;0;50;18;0;0;0;0;0;0;42032;0;0;0;162;38;58;44;9080;32648;2;0;0;0;37118;3484;934;356;92;26;18;4;0;0;60478;6;74;64;0;13112;600;5158;7402;0;0;380;16;10;0;0;572;172;3040;454;0;0;0;0;0;28236;6746;1468;372;874;4234;102;0;0;0;0;0
neg;60984;0;0;0;0;0;0;432;1100962;2568210;466196;24372;680;2200354;0;0;0;0;3715596;3205806;747692;381402;0;0;0;0;2506;364;0;0;0;0;0;367158;2846718;573560;373416;0;6960;1188;2988;920710;2937374;291626;6;0;0;0;1466874;715144;233976;187732;158282;169358;416876;812608;2;0;4464530;484;1452;532;4;2200354;65824;416418;327186;0;0;37762;62210;11392;0;0;172328;22358;3829840;588170;0;0;0;0;2670320;555366;822132;676150;275522;530996;498888;637954;163094;750;0;0;0
neg;63392;0;0;0;0;0;0;649052;2356494;742216;147012;38168;882;1800006;0;0;7742;14332;3451662;2957636;1055276;419874;0;0;0;0;682;1902;0;0;0;0;0;0;108514;3155590;669720;0;2842;3952;5060;5022;20368;2786242;1110118;220;0;0;1590586;676216;428104;263722;188756;162864;139656;154828;102722;226370;4515224;2688;4276;4022;0;1800006;51778;625776;426056;0;0;25770;13244;11050;11133244;1334338;132974;27664;3707900;548886;4415222;35608;0;0;4102270;722610;513528;408408;134472;228494;223842;194712;1420254;87504;0;0;0
neg;95978;0;0;0;0;0;0;2588;718444;4273442;1063350;57962;1620;2518032;0;0;0;0;5540810;4943276;814882;499560;0;0;0;0;700;228;0;0;0;0;0;146036;2267244;2484142;1219984;0;6232;3756;6024;67750;3865988;2164064;3588;2;0;2;1897876;1819422;631414;414092;296346;238434;417826;401996;0;0;6356516;1820;8292;698;2;2518032;52292;409524;398308;0;0;31052;66294;14758;0;0;189666;24266;22040;5316;0;0;0;0;2211450;741898;856672;799480;527252;1396580;1154940;309520;172576;157886;602;0;0
neg;42160;0;0;0;0;0;0;1062;591510;1952294;717556;58532;7124;1689054;0;0;0;0;3047722;2702294;427564;295054;0;0;3746;0;600;136;0;0;0;0;0;107416;961586;1405058;854018;0;4154;2848;3448;8926;90360;3217930;412;0;0;0;1022402;811676;274108;208396;173064;163530;314290;360612;0;0;3475824;54;102;282;28;1689054;45018;229716;196296;0;0;28382;35356;15672;0;0;86734;13908;4245560;431742;2971782;86;0;0;2159080;706182;702652;490934;235452;420584;340462;210242;106954;112484;2132;0;0
neg;299352;0;0;0;0;0;184852;2695192;6230482;3380660;269786;57592;770;8117654;0;0;286470;408128;15339470;14401024;5363254;1001188;0;0;0;0;504;1934;0;0;0;0;0;82510;680240;9080072;2976512;0;10318;9336;15030;25242;124718;11926012;565672;143006;0;0;4181914;2748068;2033782;1053926;676422;500454;396760;351242;234994;641772;20990276;600;10460;666;0;8117654;160830;4440502;917536;0;0;74406;27276;11110;20168702;2459600;210178;46972;11566380;1157464;12917538;123926;0;0;59351600;1011792;1321726;869610;380422;763288;821082;7272234;375772;3408;0;0;0
neg;100106;0;0;0;0;0;0;8280;1510248;4094414;954002;75178;1532;2922946;0;0;0;0;5830626;5013026;1014208;669346;0;0;0;0;542;134;0;0;0;0;0;26874;1744798;1705918;3166064;0;5700;2036;2202;3034;71408;6545454;13820;0;0;0;1756262;1973488;855412;674268;532608;378006;294298;178864;448;0;6845956;312;262;1916;16;2922946;77538;394558;610758;0;0;49148;65678;31484;0;0;104444;17470;31771940;3216706;0;0;0;0;6671950;829650;1202964;824422;475106;1158568;1375158;537374;128752;107488;4172;0;0
neg;32;6;10;0;0;0;0;2454;13398;1040;0;0;0;6384;0;224;0;0;21884;17920;37868;706;0;0;0;0;4;18;0;0;0;0;0;0;0;0;16892;0;1266;6;10;2;18;8618;6972;0;0;0;14584;692;232;332;216;614;158;50;8;6;59800;0;8;8;0;6384;330;34698;3056;0;0;310;0;0;870;748;142;54;180;48;10618;52;0;0;0;13072;2916;374;82;194;56;164;34;0;0;0;0
neg;28958;0;0;0;0;0;0;384;20108;1412078;520858;30602;5196;1014904;0;0;0;0;1733260;1469414;452238;202950;0;0;3510;0;3950;628;0;0;0;0;0;0;615708;1373518;0;0;4218;4604;9308;387660;1286514;296886;36;0;0;0;660802;520774;190518;113286;77850;61602;66724;297202;468;0;2186002;228;622;516;0;1014904;31400;242076;209122;0;0;18792;12112;2100;0;0;55646;7470;422800;133790;0;0;0;0;27958840;277688;411496;259904;109766;249420;421676;120044;63180;70146;5906;0;0
neg;59554;0;0;0;0;0;0;1442;99192;2733776;1306520;86734;7918;1935504;0;0;0;0;3702588;3185508;671680;444644;0;0;614;0;5616;426;0;0;0;0;0;7392;1553888;2623852;50450;0;2280;1086;1180;12420;2757678;1452204;8734;0;0;0;1259862;891018;346694;273622;218258;184672;268650;792378;428;0;4374956;26;34;128;38;1935504;47308;276190;392226;0;0;27434;36354;5970;0;0;122242;21108;132540;26164;0;0;0;0;422460;568682;933708;566256;242082;465844;478036;439126;221678;289004;31166;0;0
neg;42002;0;0;0;0;0;0;18524;436306;1399798;768646;139694;21946;1249024;0;0;410;822;2691098;2363344;900190;271654;0;0;0;0;572;132;0;0;0;0;0;71822;1101254;1278324;333514;0;3568;1926;4994;6600;188432;2579150;244;0;0;0;840898;795922;351828;231028;147308;103898;134634;177972;1426;0;3592190;112;1150;992;4;1249024;37392;671744;225236;0;0;23118;27846;12858;0;0;54352;12704;8280660;834002;0;0;0;0;2906040;510048;405286;322680;163146;344568;384022;279328;160592;204016;11228;0;0
neg;39308;0;0;0;0;0;0;1478;477796;1701282;330710;14360;352;1111538;798;60;0;0;2282264;1996026;406596;243074;0;0;0;0;888;224;0;0;0;0;0;35294;893462;1454198;143024;0;2642;1620;1708;204612;1844266;470902;228;0;0;0;841550;533872;226852;160180;122082;111378;142816;365240;22008;0;2689308;246;766;406;4;1111538;30480;245172;160076;0;0;16802;33104;5284;0;0;59408;12612;207800;32414;0;0;0;0;812020;238998;499844;390108;182954;407078;395598;184730;98236;128252;180;0;0
neg;64646;0;0;0;0;0;0;110082;3292772;2010576;409214;71876;3998;2472306;68586;0;0;0;4630926;3494854;1641048;1053704;0;0;0;0;22392;2572;0;0;0;0;0;0;5091280;807234;4;0;2208;720;1194;54600;3412604;2426820;372;0;0;0;2545292;1359084;423434;285604;226342;189134;252952;601668;15008;0;6272576;110;150;3940;32;2472306;88920;620048;1016920;0;0;51284;38440;24708;0;0;146016;40206;5445260;769890;0;0;0;0;24645140;1553212;1716626;446632;236176;677426;608424;547112;111894;1016;0;0;0
neg;3156;0;0;0;0;0;0;126;140;147826;37198;46;0;89994;0;170;0;0;180844;169080;150420;7032;0;0;0;0;186;50;0;0;0;0;0;0;67154;118182;0;0;482;116;320;380;73484;110554;0;0;0;0;88310;69298;18794;6778;1268;440;306;142;0;0;331322;734;1308;524;0;89994;1554;141142;9202;0;0;790;470;184;0;0;2456;428;700;88;0;0;0;0;2157050;23882;16492;8308;4636;21650;110282;68;8;10;0;0;0
neg;23084;na;na;0;0;0;3088;1655974;4993198;5010440;1298724;20804;0;3375026;0;0;40994;64120;10975102;10142828;2120324;840134;na;0;0;0;na;na;0;0;0;0;0;0;0;1515922;11466306;0;5602;582;830;1942;1370550;11602662;60;0;0;0;9261296;2740452;463838;195856;107694;70856;59110;53520;20340;9266;13136318;na;na;na;na;3375026;154646;420372;1698582;na;na;53348;na;na;na;na;na;na;na;na;na;na;na;na;na;9646124;2796008;337806;58822;76560;24718;13518;28164;508;0;na;na
neg;18;0;0;0;0;0;0;36;19712;8196;0;0;0;12226;0;0;0;0;31412;25444;10828;1480;0;0;0;0;70;86;0;0;0;0;0;0;0;14122;13822;0;1386;82;130;64;86;10836;15360;0;0;0;16782;8230;1036;434;496;504;288;150;22;2;42288;0;10;20;0;12226;614;5122;5574;0;0;480;0;0;7558;2152;404;156;5860;882;1538;10;0;0;0;12528;5606;1520;362;572;1580;1664;4112;0;0;0;0
neg;1476;0;0;0;0;0;0;1024;39612;55178;1472;0;0;43782;0;0;0;0;124638;115452;16688;4198;0;0;0;0;0;0;0;0;0;0;0;0;61590;34734;962;0;1328;124;118;612;5638;89466;0;0;0;0;39798;42214;10334;3296;1014;382;224;24;0;0;141394;2;14;170;8;43782;1204;7908;8718;0;0;738;314;50;0;0;1624;308;69400;7510;7278;76;0;0;476240;19060;12642;3078;1378;4976;55698;254;140;60;0;0;0
neg;31456;0;0;0;6086;115284;1263866;693254;53916;3358;0;0;0;784742;0;0;379266;586272;1393150;1510548;644948;147658;0;0;0;0;2834;2982;0;0;0;0;0;0;0;676162;1459602;0;18406;7936;9706;16758;1306364;776594;0;0;0;0;363174;671158;280332;227792;153550;98438;67784;77464;71504;124568;2418124;488;414;1650;8;784742;27652;280392;362136;0;0;23324;7430;2236;2914824;536588;54360;9930;49740;6364;1521908;5824;0;0;1455170;483852;276054;154662;72072;175462;446732;279848;234244;12836;2;0;0
neg;66738;0;0;0;0;0;0;32864;1222276;2242776;530206;34344;2558;2032364;0;84;0;0;3459226;2899730;1142110;463418;0;0;0;0;700;258;0;0;0;0;0;71540;2873070;617136;503278;0;3056;1324;2292;6760;59340;3990632;1620;0;0;0;1554064;820282;378186;301920;245360;204588;187230;364326;9068;0;4602088;252;58;1294;16;2032364;81026;718956;418666;0;0;42358;49962;12194;0;0;142146;35660;898320;149352;0;0;0;0;6738890;549694;577284;370344;199336;464698;488626;632454;746026;36562;0;0;0
neg;902;0;0;0;0;0;0;94;17818;39222;112;0;0;26898;0;0;0;0;52524;46556;9906;3670;0;0;0;0;0;0;0;0;0;0;0;0;19866;28618;8762;0;1466;42;96;92;5954;49454;142;0;0;0;34936;16216;3532;1210;302;274;534;242;0;0;62440;2;4;128;28;26898;802;4314;5532;na;na;366;296;106;0;0;1656;860;247940;31926;0;0;0;0;na;7174;9212;3760;1140;3390;32506;60;4;0;0;0;0
neg;8;0;0;0;0;0;0;18;2098;4378;0;0;0;2044;0;12;0;0;7184;4954;13260;262;0;0;0;0;18;26;0;0;0;0;0;0;0;0;6494;0;74;12;10;672;354;2254;3118;0;0;0;5300;244;100;44;44;42;30;432;150;108;20460;0;2;2;0;2044;174;10614;2602;0;0;164;0;0;288;142;20;14;560;336;0;10;0;0;0;4688;1636;26;8;14;26;42;54;0;0;0;0
neg;1850;0;0;0;0;0;0;104;76462;29134;0;0;0;52576;0;444;0;0;113468;105592;17852;4362;0;0;0;0;90;42;0;0;0;0;0;7336;76778;5078;16508;0;1826;66;88;74;8438;95208;0;0;0;0;41008;48950;10730;3678;528;456;240;110;0;0;131364;16;422;48;0;52576;990;12470;5362;0;0;538;262;98;0;0;2220;366;520;52;0;0;0;0;850560;8636;11472;10368;4740;8824;60284;992;110;272;2;0;0
neg;1294;0;0;0;0;0;0;128;51926;42806;5182;0;0;35654;0;0;0;0;92386;83936;13594;6260;0;0;0;0;0;0;0;0;0;0;0;502;99540;0;0;0;144;18;28;38;4312;95248;254;0;0;0;45638;39476;10936;3396;452;112;28;4;0;0;106026;0;2;402;0;35654;1050;2686;10880;0;0;470;352;92;0;0;1814;350;133540;13672;11324;36;0;0;294490;15460;15508;10030;48518;7900;2602;24;0;0;0;0;0
neg;187452;0;0;0;0;0;5616;315180;4034254;5492500;1282428;106152;2972;5199368;0;0;4222;5340;10430884;9402334;1134554;863666;0;0;0;0;2530;782;0;0;0;0;0;556700;7478008;1265376;1939018;0;5940;2342;4230;730002;9283608;1207514;5462;4;0;0;3878668;2001600;1010062;816568;696524;712330;1941394;181956;0;0;11571696;0;12;204;18;5199368;137448;586382;545906;0;0;66988;199052;36500;0;0;449016;86844;3621440;2124922;0;0;0;0;39912310;1620518;1918214;1075480;507448;974278;814068;814970;771314;2604070;138742;0;0
neg;43262;0;0;0;0;0;0;894;867644;1996136;333354;13768;2762;1301750;0;0;0;0;2731632;2278948;747692;402462;0;0;0;0;388;54;0;0;0;0;0;50484;1680984;393944;1089146;0;1398;376;752;30980;1245480;1935090;482;0;0;0;1196042;833104;396588;312506;225620;142126;94530;14042;0;0;3479806;8;6;26;8;1301750;40140;400520;343890;0;0;22910;42862;8274;0;0;74112;10554;7880;1876;0;0;0;0;3262580;570484;653276;415344;228696;489168;466762;258814;85872;45878;264;0;0
neg;1586;0;0;0;0;0;0;168;1522;94902;17672;0;0;44494;0;0;0;0;108546;96238;19632;7574;0;0;0;0;344;92;0;0;0;0;0;0;70774;42364;1126;0;1304;78;142;280;69458;43002;0;0;0;0;60138;39746;9668;2806;810;626;356;114;0;0;128246;0;4;2;0;44494;1242;8046;11518;0;0;724;1456;316;0;0;3800;736;567640;58438;0;0;0;0;556870;26228;17042;6766;3032;23982;34424;2400;216;174;0;0;0
neg;124254;0;0;0;0;0;0;11958;1204490;4779286;1277498;59636;3656;3314756;10920;0;0;0;6557468;5689620;1049820;730764;0;0;0;0;6464;904;0;0;0;0;0;76550;3613718;3262518;383738;0;4886;2064;3088;128040;4542562;2654528;1356;0;0;0;1814762;1892482;850256;650316;536422;459244;558248;574310;484;0;7608596;136;616;106;22;3314756;80934;488580;553532;0;0;50492;149778;47186;0;0;179886;29274;21113440;2128190;0;0;0;0;20666190;584020;1185140;952294;473126;1044298;1253998;807890;470064;565692;2;0;0
neg;61882;0;0;0;0;0;0;5818;651786;2700212;728896;36158;0;1932454;0;0;0;0;3842184;3489178;419428;292356;0;0;0;0;364;86;0;0;0;0;0;253728;2370252;939516;559374;0;2238;1086;1648;42624;2940548;1127964;6762;0;0;0;1433004;789248;856356;704984;296804;41750;724;0;0;0;4262370;0;708;568;0;1932454;46642;224314;194084;0;0;22294;49062;8708;0;0;116268;24976;257440;38688;0;0;0;0;2920770;405414;974068;666050;286576;524336;438190;349666;246542;217374;14654;0;0
neg;122462;0;0;0;0;0;0;146028;2497924;3503732;1095764;33556;1242;3451108;0;0;0;0;6816892;6251776;852904;452582;0;0;0;0;2892;572;0;0;0;0;0;0;2839646;3995366;443234;0;5354;6028;9362;94938;3454230;3689372;18960;2;0;0;1915234;2119730;827626;648400;514326;408262;479880;362654;2134;0;7670952;256;322;490;4;3451108;66550;507050;343958;0;0;33782;91704;16632;0;0;167006;22772;699460;87222;0;0;0;0;10397590;619952;1172884;851558;495292;1153112;1226376;849636;384154;486520;38762;0;0
pos;892422;0;0;0;2716;656148;6846624;21333132;22695462;8334248;1986652;327964;17764;26875368;235886;94;2294762;3437188;46652870;41451492;15255118;6687458;6;0;0;0;6186;1228;0;0;0;0;0;0;23792;13840832;48285686;50400;52244;34994;48384;71232;185406;49097488;5554344;7109344;47274;0;23012672;7833952;5720658;5127916;3904614;2748506;2239066;2139132;1144070;8330124;64205334;3642;22626;99908;1378;26875368;731486;3958206;11270660;0;0;449008;260914;82750;93766826;14978470;911038;187328;116960;43454;58337656;43900;0;0;733953930;18397906;4428482;3500996;1980134;5102372;7882256;14095922;6605678;206190;774;0;0
neg;38728;0;0;0;0;0;0;35692;912128;1075656;303772;14700;470;1084712;0;0;0;0;2191684;1986178;275942;158392;0;0;0;0;316;156;0;0;0;0;0;81500;1252502;922644;85772;0;1686;1296;9960;113668;1498964;716290;554;0;0;0;721012;709084;205308;134820;90276;67690;82962;325858;5408;0;2468282;3104;4584;2028;12;1084712;25592;164914;110450;0;0;13746;19400;5066;0;0;65974;9992;36740;16102;0;0;0;0;756110;258244;313736;272228;147686;457868;478752;144038;149034;110262;10570;0;0
neg;10;0;0;0;0;0;0;96;2104;2604;0;0;0;1580;0;68;0;0;20516;17758;12208;470;0;0;0;0;0;26;0;0;0;0;0;0;0;0;4804;0;92;22;28;50;2442;2170;0;0;0;0;3548;306;300;144;70;82;354;0;0;0;32738;0;0;0;0;1580;126;10484;1662;0;0;166;0;0;0;0;68;16;7920;1052;0;0;0;0;0;2976;1356;184;68;136;84;0;0;0;0;0;0
neg;39846;0;0;0;0;0;0;83200;1483896;1434166;350224;7034;0;1447976;0;0;0;0;2979746;2484778;550782;371110;0;0;0;0;780;108;0;0;0;0;0;208816;2999628;134006;16070;0;4858;2332;2820;1846;46566;3298170;1928;0;0;0;1515826;652752;290278;192618;155564;151864;343892;55726;0;0;3532744;0;334;44;72;1447976;55894;209184;339438;0;0;32196;33282;12540;0;0;179848;34588;1609700;232116;0;0;0;0;185990;681504;1046668;431660;138722;235340;210888;152188;121684;323066;16800;0;0
neg;9904;0;0;0;0;0;0;424;166268;325722;159448;1296;0;284942;0;0;0;0;605076;534946;132176;51932;0;0;0;0;324;70;0;0;0;0;0;19272;297814;221896;114176;0;628;436;426;798;13028;637708;134;0;0;0;207520;201168;82404;48160;28866;20652;23460;40928;0;0;737412;0;4;10;6;284942;7610;83428;48398;0;0;4792;7818;3084;0;0;15288;3022;2163320;242074;19046;1292;0;0;0;114522;103584;66784;37738;83496;75154;63804;42382;63764;1930;0;0
neg;70;0;0;0;0;0;27530;22174;24690;5860;0;0;0;20396;0;0;11490;20570;47734;41080;59028;6838;0;0;0;0;84;40;0;0;0;0;0;0;0;0;80254;0;3520;2240;2128;2730;5378;28506;4782;30798;172;0;74524;3154;920;520;670;260;128;74;2;2;118416;2;8;4;2;20396;964;32894;25010;0;0;1434;0;0;0;0;420;82;50580;5058;0;0;0;0;0;66882;11134;998;284;486;126;124;220;0;0;0;2
neg;29126;0;0;0;0;0;0;1768;12566;1500984;615862;112832;20896;1133940;13512;0;0;0;1630128;1091538;751056;473540;0;0;40946;0;1764;474;0;0;0;0;0;0;544030;1720878;0;0;2210;1448;2394;128040;1716526;414268;22;0;0;0;902262;491148;210140;139834;91716;69088;98450;262266;4;0;2381682;62;12;312;0;1133940;63180;255236;493644;0;0;44356;9976;2124;0;0;72080;20154;4199360;937274;0;0;0;0;1168300;418102;528126;332384;146738;273368;272468;149704;86956;57062;0;0;0
neg;249108;na;na;0;0;0;12112;1632188;6536964;3444312;712042;32978;794;5078666;0;0;29410;42814;10988380;10170276;2690034;770932;na;0;0;0;na;na;0;0;0;0;0;0;0;2108154;10263236;0;10636;6394;8496;15594;8381410;3948860;0;0;0;0;1001552;3166702;3345720;2001504;981796;537816;367556;392432;365494;210818;13708990;na;na;na;na;5078666;123344;1727746;957740;na;na;57664;na;na;na;na;na;na;na;na;na;na;na;na;na;879948;1219316;560738;229248;482170;1219850;795804;6759828;224256;232;na;na
neg;38750;0;0;0;0;0;0;14654;1710200;3505270;585152;2062;2;2961848;0;242;0;0;4915676;4125214;1077222;689564;0;0;0;0;0;0;0;0;0;0;0;0;5816220;0;1120;0;4902;898;1510;198902;4813562;797218;348;0;0;0;2787750;1141408;481830;347968;611036;408082;39266;0;0;0;5993920;0;0;4;166;2961848;142344;377462;694326;0;0;65614;2728;426;0;0;83870;30966;3508040;548920;0;0;0;0;8749500;1797410;2735432;559084;109294;236860;172800;90754;115706;0;0;0;0
neg;38738;0;0;0;0;0;0;338;176544;1961198;683866;36994;2728;1346356;26898;0;0;0;2349522;1799240;718294;463426;0;0;0;0;1960;426;0;0;0;0;0;95864;1792696;792380;180728;0;2120;526;816;1424;90456;2765528;798;0;0;0;838198;751378;269338;225386;207494;183248;228464;158162;0;0;3068560;134;248;480;6;1346356;50496;303658;409506;0;0;37940;33190;14280;0;0;51208;10260;8284580;832396;0;0;0;0;0;479502;581696;443166;225874;470638;352010;168116;71916;67758;992;0;0
neg;14;0;0;0;0;0;0;3218;3014;2422;0;0;0;2792;0;0;0;0;9020;6006;15932;1022;0;0;0;0;8;22;0;0;0;0;0;0;0;1144;7510;0;90;22;28;44;1020;7450;0;0;0;0;6920;780;252;158;42;38;316;132;16;0;24974;0;0;0;0;2792;198;13278;2624;0;0;212;0;0;980;838;42;30;16300;1614;6480;24;0;0;0;6268;2028;282;42;32;2;0;0;0;0;0;0
neg;41556;0;0;0;0;0;0;2244;681886;1798662;256718;17228;0;1138146;0;0;0;0;2519012;2167872;531306;273222;0;0;0;0;370;172;0;0;0;0;0;287096;1791712;540982;136948;0;2552;482;1476;223352;1699832;828864;180;0;0;0;931176;670750;227216;183988;147426;112646;224328;259208;0;0;3051298;244;74;336;4;1138146;33956;342472;187826;0;0;20560;54066;9232;0;0;105742;14782;84920;13956;0;0;0;0;2611920;330110;572510;399654;189130;361798;331910;231708;144422;189606;5890;0;0
neg;61260;0;0;0;0;0;0;1068;306500;2683730;923224;67536;3754;1686396;0;0;0;0;3602032;3177850;525020;370346;0;0;394;0;1670;286;0;0;0;0;0;122632;1596566;1423376;843238;0;2356;988;1638;119216;2769512;1076712;15388;2;0;0;1063930;971326;301202;234776;206424;202270;354712;649014;2158;0;4127524;918;1514;928;8;1686396;42394;281688;241276;0;0;23478;34770;15114;0;0;98838;16692;19287620;2273800;0;0;0;0;1988610;471886;854102;509034;225326;429620;497428;403206;247586;316392;31232;0;0
neg;40174;0;0;0;0;0;0;1978;52224;2578858;1666046;31466;0;1912752;0;0;0;0;3473324;2863996;958634;531510;0;0;0;0;1824;534;0;0;0;0;0;5192;158474;187054;3979852;0;3110;2124;2452;59400;3036276;1226834;376;0;0;0;2486224;794384;343252;224666;198966;279618;3462;0;0;0;4432614;0;28;116;26;1912752;93688;269236;687536;0;0;39566;16720;3016;0;0;173482;37126;117420;18950;0;0;0;0;173900;1362208;1229182;616518;191432;318672;200804;148960;93920;162668;6208;0;0
neg;36648;0;0;0;0;0;0;1192;76668;1629082;1181026;118120;7250;1367440;0;0;0;0;2608518;2179156;643722;356666;0;0;278;0;6554;942;0;0;0;0;0;50588;591270;1878720;492760;0;2872;2250;1900;2904;338066;2665174;172;0;0;0;1161570;690574;267120;211642;172956;134814;143788;230874;0;0;3252974;1654;2204;1938;24;1367440;49860;301212;340574;0;0;31698;21382;9114;0;0;79508;16754;7670760;807296;0;0;0;0;6648930;688644;749266;398594;158804;281294;251522;163108;122422;190820;8864;0;0
neg;41266;0;0;0;0;0;0;1516;276;1599150;1336126;204064;28048;1508024;0;0;0;0;2722002;2336220;653790;309496;0;0;2902;0;716;236;0;0;0;0;0;44;74774;233472;2860890;0;5026;2366;2270;4604;90038;3064286;590;0;0;0;1194720;989386;327208;181064;112496;79942;75680;208132;552;0;3376494;224;3422;1084;0;1508024;58360;254618;398098;0;0;27262;23876;5368;0;0;86098;22690;20180;5690;60822;1070;0;0;2290800;722614;558814;310752;188770;465626;613386;213572;64656;30974;16;0;0
neg;60202;0;0;0;12;23326;543902;318598;639198;2049098;335708;11656;128;1759248;0;0;0;0;3700332;3415320;334682;226324;0;0;0;0;1168;146;0;0;0;0;0;266032;1326506;1191534;1137554;0;2808;248;424;920;38548;3870126;8552;0;0;0;895704;1101526;345644;280264;239604;249050;377386;377814;54226;408;4035604;8;12;1118;18;1759248;28962;163222;170390;0;0;17486;49572;21750;0;0;87166;11414;9336780;940930;0;0;0;0;4347520;366154;811788;606142;279538;547586;783520;312578;105648;107348;1324;0;0
neg;31966;0;0;0;0;0;0;1378;32968;1334898;689676;71584;11440;936692;0;0;0;0;1704672;1283772;535078;378340;0;0;380;0;3110;594;0;0;0;0;0;81338;746860;1313744;2;0;2214;2434;3694;214528;1700186;218888;0;0;0;0;777792;418160;162560;126748;102234;91390;114802;348258;0;0;2240186;270;386;548;14;936692;32000;190612;341944;0;0;20658;25246;3618;0;0;73352;12988;58520;12412;0;0;0;0;745010;418340;400990;231250;95782;192942;194880;129740;102692;307002;68326;0;0
neg;18;0;0;0;0;0;0;3756;2246;960;0;0;0;2598;0;78;452;676;15940;14384;9198;314;0;0;0;0;20;10;0;0;0;0;0;0;0;4540;2422;0;994;12;26;26;54;5850;0;0;0;0;5564;366;126;160;28;34;190;330;148;16;25616;0;2;4;0;2598;186;7606;1514;0;0;150;0;0;3176;454;166;44;280;28;5318;34;0;0;0;4272;2284;102;10;14;80;118;82;0;0;0;0
neg;18;2;2;0;0;0;0;1008;3152;3656;0;0;0;2994;0;0;68;450;9480;7268;9916;340;0;0;0;0;30;60;0;0;0;0;0;0;0;854;6962;0;1212;4;6;6;16;3440;3132;0;0;0;5702;898;164;128;266;480;64;90;16;8;19496;2;2;0;0;2994;224;7514;2388;0;0;166;0;0;1552;242;88;36;280;28;7766;18;0;0;0;4794;2548;300;64;96;10;4;0;0;0;0;0
neg;99338;0;0;0;0;0;0;74066;2817978;2454704;161798;82;6;2401812;0;0;616;1454;5136328;4556142;745916;473578;0;0;0;0;734;206;0;0;0;0;0;78952;2092748;2974058;362876;0;2786;758;1530;13180;3185510;2290868;14002;0;0;0;1416852;1146092;529462;427712;362914;355798;676982;592822;0;0;5883868;0;404;108;22;2401812;62336;407810;334204;0;0;34216;65014;33320;0;0;166608;41908;7234660;1115646;0;0;0;0;1134390;636530;793714;590230;275130;543520;518574;385682;322352;1191304;251598;0;0
neg;42886;0;0;0;0;0;0;22536;1176366;1439116;165412;6808;0;200494;0;0;0;0;2491284;2223220;947516;215910;0;0;0;0;338;970;0;0;0;0;0;0;7844;300100;2502294;0;2024;1964;3400;3590;6114;431410;2361736;0;0;0;1099474;759056;350146;244428;130692;78872;54748;48738;26242;17842;3439282;4;12;262;8;200494;34048;638130;308042;0;0;36698;10276;2832;4574574;863466;110366;18792;14362860;1440892;3048648;1408;0;0;2886110;419036;433960;396556;188906;378026;207430;347400;437740;1184;0;0;0
neg;241424;806;3220;0;0;16644;1109398;4100838;5971562;2563062;414948;26726;0;7046448;0;28;505918;717418;12390550;11460884;3439442;984582;4;0;0;0;1152;668;0;0;0;0;2952;128616;366548;8541376;5163686;0;55248;69688;98702;134890;12139002;1705648;0;0;0;0;3588662;4482412;2052762;1113922;626568;429192;333692;360502;464610;750856;16340088;7782;27040;58398;0;7046448;193784;2247556;1180800;0;0;107288;43080;19338;16073088;3779004;286952;51706;14180;64736;15339344;11330;2;4;11480850;2285880;1533234;1057596;658364;1131398;754380;1358472;5368342;55464;48;0;0
